# id:18-36--18-1 ,,
-0.31,0.08,-1
-0.56,0.43,1
-0.11,-0.24,1
-0.3,-0.39,1
0.07,0.25,-1
-0.03,0.43,-1
-0.05,0.7,1
0.04,-0.59,-1
0.3,-0.08,1
0.98,-0.48,1
-0.1,-0.37,1
-0.37,0.12,1
0.07,0.35,1
-0.7,0.2,-1
-0.78,0.84,-1
0.69,0.53,1
-0.86,0.79,1
-0.71,-0.6,1
-0.97,0.35,1
0.75,-0.08,1
0,0.61,1
0.29,0.89,-1
0.23,0.88,-1
-0.6,0.12,1
0.59,-0.5,1
-0.23,-0.97,1
-0.74,0.14,1
-0.27,-0.06,1
0.98,-0.6,1
-0.02,0.96,1
-0.83,0.85,1
-0.14,0.49,1
-0.63,0.81,-1
0.93,0.46,1
0.21,0.25,1
-0.46,0.09,1
0.33,-0.43,1
0.4,0.93,-1
-0.23,0.81,-1
0.09,0.35,-1
-0.36,-0.59,1
-0.04,-0.25,-1
-0.81,-0.15,1
0.08,-0.13,-1
0.4,-0.73,1
0.36,-0.76,-1
0.19,-0.94,1
-0.53,0.01,-1
0.58,-0.32,1
0.97,-1,1
-0.15,-0.19,1
0.85,0.55,1
-0.72,0,1
0.62,-0.29,1
-0.34,0.1,-1
0.56,0.29,1
0.66,0.7,1
0.77,0.05,-1
-0.04,-0.43,-1
-0.08,-0.1,1
0.65,-0.21,-1
0.22,-0.59,-1
-0.9,0.15,-1
-0.08,0.34,-1
0.58,-0.82,1
0.83,0.73,1
-0.03,0.05,1
0.95,-0.3,-1
0.16,-0.96,-1
-0.26,-0.67,-1
0.38,0.77,1
0.39,0.27,1
0.73,-0.89,1
-0.32,0.94,-1
0.96,0.4,1
-0.65,0.54,-1
0.09,-0.95,-1
0.85,0.73,1
0.22,-0.68,1
0.97,0.39,1
-0.34,0.57,1
0.34,-0.42,1
0.93,-0.53,1
0.1,-0.17,1
-0.68,0.04,-1
-0.73,-0.08,1
-0.63,-0.98,1
-0.66,0.1,1
0.45,-0.86,1
0.58,0.14,-1
0.34,0.19,1
-0.53,-0.07,-1
-1,-0.43,1
-0.24,0.33,-1
1,-0.41,1
0.92,-0.21,-1
0.53,-0.57,-1
-0.18,-0.39,1
-0.85,-0.05,-1
-0.08,-0.28,-1
0.88,-0.66,-1
-0.69,-0.74,1
0.18,-0.55,1
-0.29,-0.15,1
-0.23,-0.07,1
-0.08,0.92,1
0.32,0.97,-1
0.45,0.11,-1
-0.83,0.14,-1
-0.44,0.02,1
0.27,-0.6,1
-0.82,0.99,1
-0.16,0.75,1
-0.55,0.4,1
-0.06,-0.72,-1
0.36,-0.37,1
-1,-0.44,1
-0.43,-0.25,1
0.55,0.47,-1
0.59,-0.43,-1
-0.75,-0.52,1
0.45,0.13,1
0.48,0.08,-1
0.18,0.93,1
-0.91,0.85,1
0.64,-0.28,-1
-0.64,0.7,1
-0.82,-0.13,-1
0.27,-0.91,-1
0.03,-0.16,-1
-0.66,-0.51,1
0.27,-0.4,-1
-0.22,0.56,1
-0.38,0.59,-1
0.19,0.62,-1
-0.56,0.81,1
0.83,0.89,1
0.99,0.07,1
0.44,-0.78,-1
0.32,-0.49,1
0.04,0.29,-1
0.58,0.22,-1
-0.06,0.78,1
-0.96,0.78,-1
0.82,-0.53,1
-0.98,0.94,1
-0.79,0.09,1
0.64,0.73,-1
0.58,1,-1
-0.37,0.09,-1
0.19,0.42,1
-0.44,0.8,-1
-0.72,0.79,1
-0.96,0.5,1
0.76,-0.36,1
-0.5,-0.59,1
-0.43,0.5,1
-0.12,-0.47,-1
0.78,0.99,-1
0.43,-0.11,1
-0.74,-0.57,1
1,-0.24,-1
-0.22,-0.9,-1
0.38,0.27,-1
0.95,-0.15,-1
0.61,0.6,-1
-0.64,0.03,1
-0.06,-0.66,1
-0.62,0.28,1
0.02,0.6,1
-0.59,-0.83,1
0.44,0.01,1
0.37,-0.88,-1
-0.35,0.42,1
0.66,-0.63,1
-0.18,-0.86,-1
-0.26,0.8,-1
-0.89,0.22,-1
0.05,-0.04,1
0.02,-0.05,-1
-0.74,0.9,-1
-0.74,0.29,1
0.15,0.38,1
0.75,-0.74,-1
-0.31,-0.48,-1
-0.96,-0.1,-1
-0.73,-0.93,1
-0.46,-0.76,-1
0.67,0.48,1
0.59,-0.88,1
0.96,-1,-1
-0.34,0.63,1
0.95,0.29,-1
-0.05,0.84,1
0.7,0.53,1
-0.1,-0.16,1
-0.73,-0.11,-1
-0.38,-0.5,-1
0.15,0.48,1
-0.31,0.2,-1
-0.74,0,1
0.3,0.27,-1
-0.45,0.07,1
0.21,0.11,1
-0.8,-0.96,-1
-0.8,0.73,-1
0.31,-0.8,-1
0.34,-0.71,1
-0.6,0.19,1
-0.7,0.99,-1
-0.5,0.52,1
0.31,0.54,1
-0.08,-0.96,1
0.77,0.64,1
-0.57,0.71,-1
-0.34,0.22,1
0.51,0.25,-1
-0.52,-0.61,-1
0.96,0.47,1
0.3,0.63,1
-0.18,0.7,1
0.81,0.79,1
0,0.03,1
-0.26,-0.41,-1
0.93,-0.18,1
0.29,0.17,1
0.29,0.69,1
-0.43,-0.18,-1
-0.02,-0.91,1
-0.36,-0.61,1
-0.32,-0.76,-1
0.13,-0.38,-1
-0.87,0.76,1
-0.48,0.93,1
0.21,0.78,1
0.37,-0.36,-1
-0.55,-0.72,1
-0.46,-0.64,-1
0.01,0.65,-1
-0.81,0.88,1
0.78,0.05,1
0.94,-0.11,1
-0.67,-0.52,1
0.46,0.4,1
-0.12,-0.78,1
0.44,0.63,1
0.66,0.84,1
0.35,0.03,1
-0.72,0.74,-1
-0.86,-0.8,-1
-0.42,0.76,1
-0.94,0.01,-1
-0.44,0.96,1
1,0.22,-1
0.23,-0.33,-1
0.51,-0.89,1
-0.77,-0.32,1
-0.88,0.12,1
-0.22,-0.8,1
-0.12,-0.27,-1
-0.73,-0.06,1
-0.33,0.66,1
0.62,-0.95,1
-0.55,0.72,1
0.01,0.31,-1
0.1,-0.49,-1
-0.59,0,1
0.47,-0.71,-1
0.8,0.15,1
0.54,0.3,-1
-0.54,0.9,1
0.52,0.69,1
0.64,0.12,1
0.9,0.42,-1
-0.1,-0.78,1
-0.44,0.42,-1
0.27,0.35,1
-0.55,-0.8,1
0.23,-0.66,-1
-0.26,-0.72,1
-0.15,0.77,1
-0.74,0.09,1
0.36,-0.57,1
-0.25,-0.86,1
0.06,0.03,1
0.83,0.46,1
0.11,0.32,1
0.41,-0.19,1
-0.97,-0.6,-1
-0.37,0.13,1
-0.16,-0.58,1
-0.62,0.23,-1
0.19,0.34,1
0.73,-0.95,1
0.33,-0.07,1
-0.02,-0.53,1
-0.26,0.66,1
0.71,-0.76,-1
0.36,0.25,-1
0.54,-0.12,1
0.47,-0.96,-1
-0.7,0.87,1
0.2,0.48,1
0.54,-0.3,-1
0.22,-0.95,1
-0.31,0.36,-1
-0.23,0.01,-1
0.43,-0.65,1
-0.25,0.85,1
0.06,-0.34,1
-0.91,-0.19,1
0.33,-0.78,1
-0.64,-0.14,1
0.13,0.38,1
-0.02,0.86,-1
0.71,0.07,1
0.88,0.76,1
0.04,0.36,1
-0.44,0.1,1
0.05,0.87,1
-0.5,0.42,1
0.91,0.97,1
0.65,0.17,-1
0.11,-0.15,1
-0.36,0.17,-1
-0.81,-0.21,-1
0.95,0.03,1
0.66,-0.91,1
-0.47,-0.29,1
-0.13,-0.36,1
-0.78,0.27,1
0.29,0.08,1
0.29,-0.46,1
-0.76,0.93,-1
0.02,0.46,1
0.57,-0.73,-1
-0.6,-0.92,1
0.66,0.1,1
0.79,-0.09,-1
-0.07,-0.25,1
0.38,-0.97,-1
-0.2,0.62,-1
-0.66,-0.75,1
0.83,-0.92,1
-0.22,0.75,-1
0.33,0.39,1
0.65,-0.47,1
-0.67,0.3,1
-0.69,0.6,1
-0.15,0.41,-1
0.15,0.08,1
0.06,0.71,-1
-0.61,0.24,1
0.09,-0.37,1
0.96,0.26,1
-0.49,-0.53,1
-0.57,-0.65,-1
0.2,-0.78,1
0.17,-0.61,1
0.02,-0.82,1
-0.92,-0.17,-1
-0.58,0.88,1
0.71,-0.12,1
0.94,-0.97,1
0.77,-0.91,-1
0.82,0.28,-1
0.47,-0.71,1
0.32,-0.73,-1
-0.81,0.78,-1
-0.07,-0.66,-1
-0.23,0.16,-1
0.69,-0.13,1
-0.55,-0.3,-1
-0.48,-0.55,1
0.98,0.44,-1
0.23,-0.97,1
-0.28,0.55,-1
0.24,1,1
0.77,-0.41,-1
-0.88,0.4,1
-0.38,0.55,-1
-0.89,0.23,1
-0.93,-0.56,-1
-0.51,0.89,-1
-0.62,-0.01,-1
0.7,0.65,1
0.43,-0.98,-1
0.27,0.18,-1
0.02,-0.52,1
-0.1,0.35,-1
0.61,0.54,1
-0.13,0.2,-1
0.99,-0.08,-1
-0.03,0.25,-1
0.07,0.35,1
0.21,0.77,1
-0.04,0.64,-1
-0.94,-0.95,-1
-0.14,0.93,-1
0.36,0.47,-1
-0.83,0.97,-1
-0.76,0.81,1
0.43,-0.65,-1
0.12,0.89,1
0.97,0.93,1
0.84,0.23,1
-0.04,-0.28,1
0.73,-0.34,1
-0.29,-0.09,-1
0.45,1,1
-0.58,0.47,1
0.08,-0.21,-1
-0.93,0.43,1
0.48,-0.04,1
-0.21,-0.54,1
0.34,-0.5,-1
-0.79,-0.76,1
-1,-0.88,1
-0.21,0.03,-1
-0.68,-0.66,1
0.46,-0.66,-1
0.33,-0.33,-1
0.58,-0.75,-1
0.84,-0.39,1
-0.48,0.47,1
-0.46,-0.28,1
-0.05,-0.52,-1
-0.23,-0.05,-1
0.37,-0.12,1
-0.73,0.58,1
0.75,0.1,-1
-0.75,-0.93,1
-0.44,-0.65,1
-0.25,-0.15,1
0.28,0.72,1
0.02,-0.67,1
0.15,-0.55,-1
0.77,-0.09,-1
-0.41,-0.79,1
0.72,-0.28,1
-0.18,-0.86,1
0.94,0.05,1
-0.29,0.79,-1
0.67,-0.02,1
-0.3,0.09,1
-0.16,0.92,-1
0.77,0.86,1
0.53,-0.65,-1
0.71,0.63,1
0.19,-0.7,1
-0.82,0.9,1
-0.81,0.76,1
0.1,-0.1,1
0.16,-0.56,1
-0.82,-0.23,1
-0.24,0.09,1
-0.95,-0.25,1
0.12,-0.17,1
0.09,0.55,1
0.18,0.6,1
0.98,-0.28,1
-0.3,-0.36,-1
-0.32,0.68,1
-0.29,0.14,1
-0.89,0.02,-1
-0.86,1,1
-0.32,-0.5,1
0.33,-0.79,1
0.28,0.77,1
-0.29,0.51,1
0.33,-0.26,-1
-0.22,0.57,1
0.29,0.24,-1
-0.21,0.68,1
0.39,-0.52,1
0.66,0.67,1
0.25,0.66,1
0.56,-0.28,-1
0.06,-0.19,-1
-0.89,-0.66,1
0.87,0.06,1
0.01,0.93,1
-0.01,0.92,-1
-0.46,0.71,1
-0.27,-0.74,1
-0.1,0.26,1
-0.81,-0.77,-1
-0.72,0.7,1
0.98,0.17,1
-0.04,-0.98,-1
0.54,-0.71,1
-0.11,-0.4,-1
0.07,0,1
-0.27,-0.02,1
-0.46,0.24,-1
0.43,0.82,1
0.2,0.92,1
-1,0.8,1
0.27,0.42,1
0.32,-0.98,1
0.58,-0.29,1
0.57,-0.13,-1
0.86,-0.41,1
-0.49,-0.57,1
0.26,0.27,1
-0.58,-0.94,1
0.79,-0.08,1
-0.02,-0.14,1
-0.36,0.76,-1
0.52,0.53,-1
0.37,0.05,1
0.88,-0.22,-1
-0.71,-0.48,-1
0.08,-0.73,1
-0.89,0.98,1
-0.26,0.46,1
0.48,-0.86,1
-0.93,0.37,1
0.15,0.44,1
0.07,0.84,1
-0.18,0.97,1
-0.01,0.03,1
0.8,-0.78,1
0.2,-0.77,-1
-0.59,-0.28,1
-0.38,0.82,1
0.81,-0.84,1
0.68,0.1,1
0.22,-1,1
-0.47,-0.08,1
-0.81,0.44,-1
0.79,0.02,1
-0.86,-0.3,1
-0.45,0.91,-1
-0.99,0.6,1
-0.57,-0.97,1
-0.63,-0.92,1
-0.5,-0.29,-1
0.4,-0.29,-1
-0.8,0.73,1
0.72,-0.5,1
-0.38,-0.67,1
0.46,0.56,-1
1,-0.9,1
0.65,-0.45,1
0.36,-0.95,1
-0.05,0.23,-1
0.42,-0.8,1
0.54,-0.84,-1
0.14,-0.63,-1
0.96,-0.64,1
-0.35,-0.79,-1
-0.62,-0.54,-1
-0.89,-0.27,1
-0.42,-0.19,-1
0.81,-0.75,1
-0.64,-0.3,1
0.14,0.86,1
0.78,0.22,1
-0.57,-0.36,-1
-0.51,-0.24,1
0.6,0.92,1
-0.54,-0.07,-1
-0.25,-0.51,1
-0.86,0.59,1
-0.81,0.93,1
-0.2,-0.3,1
-0.98,0.11,1
-0.12,0.59,1
0.92,0.56,-1
0.6,0.8,1
0.14,0.38,-1
0.74,0.63,-1
0.63,-0.98,-1
0.27,0.91,1
0.97,-0.85,1
-0.33,0.7,-1
0.09,-0.18,1
-0.19,-0.63,1
0.42,0.53,-1
0.3,0.69,1
-0.69,-0.29,-1
0.83,-0.56,1
0.34,-0.98,-1
-0.31,-0.68,-1
-0.75,-0.64,1
0.81,-0.13,-1
-0.64,0.49,-1
-0.66,0.2,-1
-0.58,-0.1,-1
-0.2,0.03,-1
0.27,0.36,1
-0.49,-0.6,1
0.33,-0.53,-1
-0.19,-0.71,1
-0.04,0.3,1
-0.35,-0.26,-1
-0.55,-0.51,1
0.51,-0.24,-1
-0.97,0.84,1
0.36,-0.09,1
0.76,-0.14,1
-0.06,0.33,1
-0.59,0.09,-1
0.8,-0.43,-1
0.83,0.04,-1
-0.47,-0.75,-1
-0.83,-0.57,-1
-0.42,-0.06,1
-0.3,0.72,1
-0.66,0.08,-1
-0.29,0.49,1
-0.01,0.8,1
0.07,-0.46,1
0.18,-0.68,-1
0.02,0.17,1
-0.78,0.75,1
-0.49,0.01,-1
0.55,-0.64,-1
0.68,-0.42,-1
0.59,0.74,1
-0.27,0.08,1
-0.07,-0.29,1
-0.17,0.04,-1
-0.62,0.63,1
0.25,-0.1,1
-0.72,0.1,1
0.7,-0.14,-1
-0.67,0.31,1
0.51,-0.1,1
-0.17,-0.58,1
-0.75,-0.62,-1
-0.33,-1,-1
0.02,0.07,-1
0.6,0.05,1
-0.57,0.08,-1
0.85,-0.39,1
-0.96,-0.9,-1
0.77,-0.87,-1
-0.21,-0.83,1
0.38,0.19,-1
0.46,-0.33,1
-0.49,0.84,1
-0.59,0.76,1
0.54,-0.02,-1
0.66,0.78,-1
0.52,0.74,-1
-0.99,-0.6,-1
-0.36,-0.39,-1
-0.84,0.37,1
-0.37,0.66,1
-0.77,-0.26,-1
0.13,0.55,1
0.11,-0.7,1
0.29,0.58,-1
0.96,-0.37,1
-0.94,-0.36,1
-0.11,-0.76,1
-0.25,0.54,1
-0.96,-0.19,-1
-0.4,0.65,1
0.55,0.05,1
0.07,-0.53,1
-0.2,-0.57,1
-0.59,0.74,-1
-0.96,0.08,1
0.23,0.55,1
0.34,0.92,1
-0.14,-0.45,-1
0.35,-1,1
-0.98,0.89,1
-0.27,-0.99,1
-0.94,-0.33,1
-0.82,0.78,1
-0.71,-0.82,-1
-0.82,0.54,1
-0.9,-0.24,-1
0.11,-0.05,1
0.68,0.38,1
0.77,0.52,1
0.49,-0.56,1
0.98,-0.98,-1
0.1,-0.98,1
0.75,0.72,-1
0,0.23,1
-0.93,-0.18,1
0.35,0.86,-1
0.62,-0.47,1
-0.04,0.86,1
0.56,-0.13,1
0.34,-0.28,1
-0.41,0.07,-1
-0.62,-0.17,-1
-0.98,0.15,1
-0.25,0.75,-1
-0.01,0.2,1
0.91,0.34,-1
-0.13,-0.29,1
0.04,0.68,1
0.47,-0.84,-1
-0.04,0.27,-1
0.23,-0.52,1
0.61,0.09,1
-0.93,-0.79,-1
-0.41,1,1
-0.96,-0.08,1
-0.23,0.9,1
0.8,0.24,1
0.25,-0.24,1
-0.35,0.68,1
0.97,0.68,1
0.73,-0.67,-1
-0.65,-0.33,-1
0.5,0.54,-1
-0.52,-0.46,1
0.46,-0.77,1
0.92,0,-1
0.77,0.42,1
-0.93,0.24,1
0.82,-0.65,-1
0.24,0.77,-1
0.28,-0.61,1
0.34,0.59,-1
-0.08,-0.61,1
0.82,0.27,-1
-0.29,0.06,1
-0.84,-0.6,1
0.72,0.69,1
0.63,-0.27,-1
-0.44,-0.95,1
0.36,-0.07,1
0.23,-0.49,1
-0.31,-0.44,-1
0.91,-0.44,1
0.23,0.68,1
0.62,0.15,-1
0.93,0.45,1
0.65,0.9,1
-0.12,-0.76,1
-0.67,-0.97,1
-0.26,0.68,1
0.42,-0.58,1
-0.06,0.2,1
-0.73,0.92,1
0.71,-0.7,1
0,0.95,1
-0.97,-0.33,-1
0.48,-0.8,-1
-0.91,-0.49,-1
0.94,0.02,1
-0.53,0.15,-1
-0.09,-0.96,-1
0.74,-0.69,-1
-0.84,0.52,-1
0.82,-0.32,-1
-0.42,0.59,1
-0.78,0.68,1
-0.2,0.58,1
0.99,-0.05,1
-0.46,0.4,1
-0.4,0.43,1
0.81,-0.98,1
0.67,0.03,1
-0.3,-0.6,-1
-0.41,-0.53,1
-0.09,-0.26,1
0.23,0.7,1
0.81,0.15,1
-0.53,-0.09,-1
-0.31,-0.59,1
-0.84,-0.05,1
0.94,0.37,1
0.84,0.83,-1
-0.71,-0.62,-1
0.63,-0.17,1
-0.84,0.98,1
-0.88,0.42,1
-1,-0.5,1
0.42,0.27,-1
0.66,-0.82,1
-0.55,0.59,1
-0.37,-0.01,-1
0.81,0.24,1
-0.26,-0.68,1
0.13,0.26,1
0.63,0.92,-1
0.83,-0.33,1
0.9,0.7,-1
0.94,-0.05,-1
0.57,-0.13,-1
-0.04,-0.34,1
-0.38,-0.45,1
-0.19,-0.37,1
0.14,0.05,1
-0.18,-0.15,1
-0.09,-0.77,1
0.41,-0.42,-1
-0.15,0.41,1
0.28,0.15,1
0.06,-0.87,1
-0.07,0.63,1
-0.06,-0.56,1
-0.62,-0.2,-1
-0.04,-0.97,1
-0.12,0.3,1
-0.61,0.04,1
0.3,0.36,1
-1,-0.17,-1
0.29,0.43,1
0.15,-0.68,1
-0.03,-0.21,-1
0.68,0.09,1
0.99,-0.75,1
0.86,-0.81,1
-0.88,-0.24,1
-0.4,0.64,-1
-0.45,-0.48,-1
-0.15,-0.54,1
0.44,0.74,-1
0.84,-0.55,1
-0.18,-0.17,1
-0.31,0.53,1
0.26,0.12,1
0.05,0.59,1
0.88,-0.85,1
-0.87,0.47,1
-0.57,0.06,1
0.09,-0.12,1
-0.96,0.19,-1
-0.82,-0.93,1
0.61,-0.58,-1
-0.82,-0.71,1
0.16,0.16,-1
0.02,-0.51,1
0,-0.45,1
-0.16,0.01,1
-0.38,0.53,1
0.31,0.28,-1
0.16,-0.17,1
0.61,-0.75,1
0.76,0.69,1
-0.43,0.62,1
0.9,-0.12,1
0.02,-0.75,1
-0.76,-0.77,1
-0.01,-0.22,1
-0.1,0.37,1
0.19,-0.67,-1
-0.67,-0.54,1
0.85,-0.35,1
-0.53,0.12,1
-0.75,0.31,-1
-0.69,-0.73,1
-0.53,0.33,1
-0.61,0.46,1
0.98,-0.99,-1
-0.43,0.24,-1
-0.26,0.78,-1
0.15,-0.58,1
-0.89,-0.48,1
0.96,0.13,1
0.16,-0.73,1
0.28,0.5,1
0.42,0.64,1
0.39,-0.5,1
0.87,0.87,1
-0.62,0.83,1
0.76,0.09,-1
0.63,0.58,1
-0.7,0.34,1
-0.06,0.98,1
0.91,0.7,1
0.02,-0.89,-1
-0.86,0.6,1
-0.15,0.73,1
-0.1,-0.31,1
-0.81,-0.25,1
0.31,0.94,-1
-0.93,0.52,1
0.67,0.86,1
0.63,0.1,-1
0.16,-0.25,1
0.91,-0.63,-1
-0.96,0.88,1
-0.84,0.94,1
-0.08,0.92,-1
-0.04,0.17,1
-0.41,-0.47,1
-0.03,-0.55,1
0.22,-0.26,-1
-0.82,0.54,1
0.95,-0.58,-1
0.72,0.69,1
0.47,-0.42,1
0.6,0.35,1
-0.41,0.61,1
-0.41,-0.76,1
-0.56,0.24,1
-0.84,0.69,1
-0.11,-0.75,1
0.99,0.89,-1
0.85,0.42,1
0.15,0.25,1
-0.47,-0.16,1
-0.68,-0.43,-1
0.32,-0.67,1
0.11,0.77,1
0.78,-0.54,1
-0.47,-0.2,1
-0.88,0.93,1
0.52,-0.05,1
-0.57,0.08,-1
0.12,-0.17,-1
0.37,0.51,1
-0.66,-0.46,1
0.03,-0.1,1
-0.24,0.8,-1
-0.37,0.2,-1
0.09,-1,1
-0.91,0.37,-1
-0.21,-0.83,1
-0.74,0.52,-1
-0.23,-0.04,1
-0.64,-0.42,-1
0.85,0.5,1
-0.65,-0.34,1
-0.83,0.81,-1
0.88,0.17,1
0.6,-0.63,1
0.5,-0.76,-1
-0.19,-0.22,1
-0.86,0.28,1
0.19,0.11,1
-0.44,-0.76,1
-0.1,1,1
0.85,-0.91,-1
-0.78,0.92,-1
0.29,-0.27,1
-0.98,-0.65,1
0.35,0.53,1
0.35,-0.25,-1
0.98,0.31,1
-0.09,0.36,-1
0.61,0.74,1
-0.44,-0.12,1
0.91,-0.73,1
-0.88,-0.34,-1
-0.6,0.1,-1
0.85,-0.23,-1
0.69,0.94,1
-0.46,0.98,1
0.01,-0.76,1
-0.14,0.74,1
0.81,-0.6,1
-0.27,-0.49,1
-0.27,-0.14,1
0.81,-0.31,1
-0.6,0.66,1
0.47,-0.01,1
-0.9,0.13,1
-0.95,0.85,-1
-0.63,-0.7,1
-0.67,-0.87,1
0.34,-0.82,1
-0.75,0.91,-1
-0.66,0.79,1
-0.59,0.29,1
-0.7,1,-1
0.76,0.65,1
-0.71,0.6,-1
0.12,-0.36,1
-0.6,-0.59,-1
0.9,-0.89,-1
-0.88,0.94,1
-0.12,-0.49,-1
0.9,-0.15,1
0,0.74,1
-0.14,0.9,-1
0.12,0.81,1
-0.51,-0.57,-1
0.31,0.06,1
-0.16,-0.06,1
-0.91,0.46,1
-0.51,-0.59,-1
0.16,-0.51,-1
-0.45,-0.71,-1
-0.52,0.27,1
0.5,0.05,1
-1,0.23,1
0.23,-0.15,-1
-0.76,0.08,-1
0.16,0.37,-1
-0.28,-0.39,-1
0.18,0.33,1
-0.44,-0.64,1
0.83,-0.1,1
-0.45,0.66,1
-0.11,0.84,1
0.62,-0.28,1
-0.17,0.94,-1
-0.13,-0.52,1
-0.72,-0.93,-1
0.9,-0.07,-1
-0.11,0.42,1
0.82,-0.19,1
-0.5,0.95,1
-0.59,0.79,1
0.25,-0.49,1
0.12,0.09,1
-0.98,0.97,1
0.36,0.47,1
0.16,0.78,-1
-0.38,0.16,1
0.06,-0.97,1
-0.39,-0.62,-1
0.35,-0.89,1
-0.51,0.03,1
-0.41,0.33,1
-0.04,-0.62,1
0.91,0.96,1
-0.54,0.58,1
-0.94,-0.48,-1
0.94,0.11,1
0.25,0.62,-1
-0.34,-0.88,-1
0.21,-0.86,-1
0.1,-0.77,1
-0.88,0.76,1
0.83,0.41,1
0.89,-0.1,1
-0.8,0.56,-1
-0.77,0.92,-1
-0.09,-0.08,1
-0.52,-1,-1
0.41,0.85,1
0.06,-0.3,1
0.49,0.6,1
0.83,-0.2,1
-0.67,0.8,-1
1,-0.01,-1
0.39,0.01,1
0.06,0.49,1
-0.63,-1,1
-0.05,-0.11,-1
0.6,0.49,-1
0.46,0.81,1
-0.49,-0.32,1
-0.3,0.31,1
0.57,-0.28,1
-0.12,0.92,1
-0.47,0.57,-1
0.74,-0.49,-1
-0.79,0.16,-1
0.95,0.4,1
0.75,-0.89,-1
-0.61,0.38,-1
-0.42,0.52,1
0.79,0.94,-1
-0.27,-0.3,1
0.04,-0.41,-1
0.63,-0.05,1
0.63,-0.13,1
0.3,-0.4,1
-0.22,-0.38,1
0.63,-0.1,-1
-0.11,-0.17,1
-0.91,0.07,-1
-0.33,-0.41,1
-0.88,-0.86,1
-0.85,-0.83,1
-0.61,-0.65,-1
0.41,-0.37,1
-0.42,-0.93,-1
-0.24,-0.53,1
0.33,-0.01,1
0.64,-0.16,1
-0.47,-0.54,1
0,0.07,1
0.64,-0.41,-1
0.79,-0.49,-1
0.75,0.74,-1
0.37,-0.91,1
0.75,0.55,1
0.76,0.92,-1
0.99,-0.4,1
-0.41,0.1,-1
-0.32,-0.47,1
0.25,-0.87,1
0.87,0.69,1
0.85,-0.01,1
0.2,-0.13,1
-0.75,-0.24,1
0.45,-0.02,1
-0.83,-0.36,1
0.59,0.21,-1
-0.66,0.98,1
0.75,-0.42,1
0.21,-0.98,1
-0.06,-0.69,-1
0.87,-0.52,1
0.24,0.63,1
-0.32,-0.05,-1
-0.18,-0.65,1
-0.11,-0.14,1
